id,timestamp,frequency_hz,anomaly_type,confidence_score,severity,description,detection_mode,spectrum_data_id,metadata
3d948fcf-5989-4afd-b6e9-db00ecd70d6f,2025-08-09T06:51:51.955136,145930920.59500027,amplitude,0.7758643324598342,medium,"Peak at 145.930921 MHz, SNR=18.5 dB, score=0.78",lite,f747505e-cfad-416f-95c6-3256479848b8,"{""peak_power"": 731.28515625, ""baseline_power"": 10.288642883300781, ""bin_index"": 190984, ""fft_size"": 409600, ""interp_delta_bins"": 0.1190000540074923, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
7559ad5d-be8d-4b19-b0e9-d44cadfb6a72,2025-08-09T06:51:53.745701,145124586.5967333,amplitude,0.773802612831013,medium,"Peak at 145.124587 MHz, SNR=18.5 dB, score=0.77",lite,94118568-58e9-4903-854e-6b8036a615b0,"{""peak_power"": 710.5972900390625, ""baseline_power"": 10.092954635620117, ""bin_index"": 29717, ""fft_size"": 409600, ""interp_delta_bins"": 0.31934666042630094, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
89eb228b-4b20-48da-8f94-7d8a6d8ba9a6,2025-08-09T06:52:08.564087,144000017.52528012,amplitude,1.0,medium,"Peak at 144.000018 MHz, SNR=49.4 dB, score=1.00",lite,28368ab2-fe26-43e5-9d39-95f4ab8fed57,"{""peak_power"": 886630.125, ""baseline_power"": 10.175052642822266, ""bin_index"": 4804, ""fft_size"": 409600, ""interp_delta_bins"": -0.49494397371366383, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
2eeb1d19-6fc6-4cf7-8ccf-ad7fa63e5cb1,2025-08-09T06:52:13.769651,144000017.52619773,amplitude,1.0,medium,"Peak at 144.000018 MHz, SNR=49.4 dB, score=1.00",lite,4a91734e-f2a7-4d7c-b243-406ce1c66be1,"{""peak_power"": 890243.125, ""baseline_power"": 10.189963340759277, ""bin_index"": 4804, ""fft_size"": 409600, ""interp_delta_bins"": -0.49476045234147586, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
b82c6786-f443-4139-9ee6-1150df32057d,2025-08-09T06:52:18.725309,145124584.31201398,amplitude,0.872490531432644,medium,"Peak at 145.124584 MHz, SNR=20.4 dB, score=0.87",lite,a961c144-0834-440b-ace5-5b42774bd6ea,"{""peak_power"": 1132.876220703125, ""baseline_power"": 10.214130401611328, ""bin_index"": 29717, ""fft_size"": 409600, ""interp_delta_bins"": -0.13759720598296504, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
fb533b03-6ddd-46ea-80ed-80e1c4fab963,2025-08-09T06:52:20.523231,145930919.2765966,amplitude,0.8173688169854578,medium,"Peak at 145.930919 MHz, SNR=19.3 dB, score=0.82",lite,075be144-9074-4fca-ab80-676c33e8ca6b,"{""peak_power"": 876.4381103515625, ""baseline_power"": 10.185529708862305, ""bin_index"": 190984, ""fft_size"": 409600, ""interp_delta_bins"": -0.1446806788670113, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
3d353943-df90-4ac3-80e1-42289b5d1b83,2025-08-09T06:52:23.865497,145124583.44408917,amplitude,0.8294728594887631,medium,"Peak at 145.124583 MHz, SNR=19.6 dB, score=0.83",lite,8999836e-be81-4a6e-a0a4-8fcf664d1e32,"{""peak_power"": 922.8709106445312, ""baseline_power"": 10.143672943115234, ""bin_index"": 29717, ""fft_size"": 409600, ""interp_delta_bins"": -0.3111821636485317, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
9e67732c-18a0-4681-a97a-ff831d857585,2025-08-09T06:52:38.899904,144000017.52672032,amplitude,1.0,medium,"Peak at 144.000018 MHz, SNR=49.4 dB, score=1.00",lite,f040019e-47bf-48bc-ac31-b1224d6b1a78,"{""peak_power"": 884262.375, ""baseline_power"": 10.119144439697266, ""bin_index"": 4804, ""fft_size"": 409600, ""interp_delta_bins"": -0.4946559374322362, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
525af73a-07dc-48d2-8ac7-73b5a83fcd51,2025-08-09T06:52:44.055744,144000017.51739687,amplitude,1.0,medium,"Peak at 144.000018 MHz, SNR=49.4 dB, score=1.00",lite,bc3cdf2a-dcc8-497e-91b0-471e0e730506,"{""peak_power"": 882748.6875, ""baseline_power"": 10.094584465026855, ""bin_index"": 4804, ""fft_size"": 409600, ""interp_delta_bins"": -0.4965206287705211, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
5eb1d772-2d65-43ad-a84a-0cdf80560472,2025-08-09T06:52:49.068729,145124581.5202002,amplitude,0.8071131186515789,medium,"Peak at 145.124582 MHz, SNR=19.1 dB, score=0.81",lite,d7e9eafa-080e-433d-aec8-781a917cf481,"{""peak_power"": 844.2247314453125, ""baseline_power"": 10.285652160644531, ""bin_index"": 29716, ""fft_size"": 409600, ""interp_delta_bins"": 0.30404003577699273, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
63dce538-4ec9-4a6d-8374-85bcf93c6621,2025-08-09T06:52:52.202493,145930918.77351642,amplitude,0.8177443950159073,medium,"Peak at 145.930919 MHz, SNR=19.4 dB, score=0.82",lite,b0c064ad-c09f-4dd0-8c78-c9ede7cb4fbc,"{""peak_power"": 881.0757446289062, ""baseline_power"": 10.221731185913086, ""bin_index"": 190984, ""fft_size"": 409600, ""interp_delta_bins"": -0.24529671584292226, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
25f0fd11-d5af-4ef0-a175-6a51c7e7a1fa,2025-08-09T06:52:54.513183,145124581.70618877,amplitude,0.8504532871029348,medium,"Peak at 145.124582 MHz, SNR=20.0 dB, score=0.85",lite,c6f4d549-bf6a-46d1-b11c-473c84ee91ea,"{""peak_power"": 1015.7918090820312, ""baseline_power"": 10.136735916137695, ""bin_index"": 29716, ""fft_size"": 409600, ""interp_delta_bins"": 0.34123775139802465, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
9013567b-8e82-4919-b0c7-8c4ff7b0a6bd,2025-08-09T06:52:57.859492,145813102.0463916,amplitude,1.0,medium,"Peak at 145.813102 MHz, SNR=30.9 dB, score=1.00",lite,ce44b355-1b70-4dff-8078-b1f4b154bf37,"{""peak_power"": 476792.4375, ""baseline_power"": 385.16363525390625, ""bin_index"": 167420, ""fft_size"": 409600, ""interp_delta_bins"": 0.4092783189658289, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
044f3ff5-3b97-4615-acf0-6d4b88ed3551,2025-08-09T06:52:58.118926,145771500.2072411,amplitude,1.0,medium,"Peak at 145.771500 MHz, SNR=28.2 dB, score=1.00",lite,35a70e8e-c775-45f1-9896-957e17cfc44a,"{""peak_power"": 253492.125, ""baseline_power"": 386.14447021484375, ""bin_index"": 159100, ""fft_size"": 409600, ""interp_delta_bins"": 0.04144821477934633, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
14947a95-df9d-491b-842a-23fa52f8bb9d,2025-08-09T06:52:58.380558,145787140.96172434,amplitude,1.0,medium,"Peak at 145.787141 MHz, SNR=28.5 dB, score=1.00",lite,06f49ec7-dbac-44ce-ae1f-cbf1f0456c10,"{""peak_power"": 293986.5, ""baseline_power"": 416.04693603515625, ""bin_index"": 162228, ""fft_size"": 409600, ""interp_delta_bins"": 0.1923448700547375, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
9813e6ec-4a83-4fc2-b4ff-43f654eeb73f,2025-08-09T06:52:59.216940,144488647.95483902,amplitude,1.0,medium,"Peak at 144.488648 MHz, SNR=96.6 dB, score=1.00",lite,7e4ef232-c5a5-4a0a-89c1-b7178281544f,"{""peak_power"": 25728753664.0, ""baseline_power"": 5.5746965408325195, ""bin_index"": 302530, ""fft_size"": 409600, ""interp_delta_bins"": -0.4090321944546468, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
a67a2a8e-27c7-4a85-b40a-fed4b4971f55,2025-08-09T06:53:09.513574,144000017.5247523,amplitude,1.0,medium,"Peak at 144.000018 MHz, SNR=49.5 dB, score=1.00",lite,6400cb44-624a-4673-988b-f07937617940,"{""peak_power"": 944009.0625, ""baseline_power"": 10.608783721923828, ""bin_index"": 4804, ""fft_size"": 409600, ""interp_delta_bins"": -0.4950495404378445, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
16344501-e16b-451d-ad6b-387267842d7d,2025-08-09T06:53:14.630648,144000017.53071976,amplitude,1.0,medium,"Peak at 144.000018 MHz, SNR=49.5 dB, score=1.00",lite,9d9ab9e6-bb6c-4b0d-804a-97d158fa00f8,"{""peak_power"": 943644.9375, ""baseline_power"": 10.497761726379395, ""bin_index"": 4804, ""fft_size"": 409600, ""interp_delta_bins"": -0.4938560497384706, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
2c6a3473-e592-44fb-b58f-a994a7d22e9a,2025-08-09T06:53:20.343300,145124577.97082546,amplitude,0.8020393074171869,medium,"Peak at 145.124578 MHz, SNR=19.0 dB, score=0.80",lite,f050d372-2f4c-43a3-b509-efa9e4beecfe,"{""peak_power"": 834.9144897460938, ""baseline_power"": 10.412700653076172, ""bin_index"": 29716, ""fft_size"": 409600, ""interp_delta_bins"": -0.4058349084026042, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
95a17998-c529-46e3-88e1-475ed2db8933,2025-08-09T06:53:25.472844,145124577.38468605,amplitude,0.8360779401415683,medium,"Peak at 145.124577 MHz, SNR=19.7 dB, score=0.84",lite,f48ffb1d-c898-4592-968e-720a55740242,"{""peak_power"": 975.5958862304688, ""baseline_power"": 10.401933670043945, ""bin_index"": 29715, ""fft_size"": 409600, ""interp_delta_bins"": 0.4769372095254443, ""freq_bin_hz"": 5.0, ""dc_exclude_hz"": 8000.0, ""edge_exclude_hz"": 20000.0, ""novelty_enabled"": true, ""novelty_freq_tol_hz"": 8000.0, ""novelty_cooldown_s"": 5.0, ""novelty_score_delta"": 0.2, ""min_snr_db"": 10.0, ""min_prominence_db"": 8.0, ""local_window_bins"": 5, ""neighbor_support_db"": 4.0, ""method"": ""periodogram:hann+interp+dc_notch+edge_notch+guards+novelty+prominence""}"
